1485825,occ,,,206739,Archaeocidaris keyserlingi,species,399589,recombined as,Eotiaris keyserlingi,,species,241932,Lopingian,,259.9,252.17,Kittl,1903,71033,Echinodermata,Echinoidea,Cidaroida,Miocidaridae,Eotiaris,,,,,18.745556,43.705555,,"Han Orahovica, SSE of Prača",,Orahovice,BA,,,based on nearby landmark,seconds,outcrop,,gp_mid,35.41,4.22,307,BA,,Bellerophon,,,group of beds,,,,,,,,"Described as part of the Carboniferous beds by Kittl (1903), but ""Bellerophonschichten"" is Late Permian, and fauna matches this age",,not reported,,,,,,,,,,,marine indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,general faunal/floral,,,,,,,,,,marine,Cidaroida,slow-moving,Cidaroida,low-level epifaunal,Cidaroida,limited,Echinoidea,"grazer, omnivore",Cidaroida,"dispersal=water,planktonic",Cidaroida,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Cidaroida,Bellerophon,,,,not reported,,,,,,,,,,Wuchiapingian,E. Kittl. 1903. Geologie der Umgebung von Sarajevo. Jahrbuch der kaiserlich-königlichen Geologischen Reichsanstalt 53:515-748
1485826,occ,,,206740,Archaeocidaris keyserlingi ?,species,399589,recombined as,Eotiaris keyserlingi,,species,241932,Lopingian,,259.9,252.17,Kittl,1903,71033,Echinodermata,Echinoidea,Cidaroida,Miocidaridae,Eotiaris,,,,,18.745556,43.705555,,"Suha Česma, SSE of Prača",,,BA,,,based on nearby landmark,seconds,outcrop,Location based on Han Orahovica,gp_mid,35.41,4.22,307,BA,,Bellerophon,,,group of beds,,,,,,,,"Described as part of the Carboniferous beds by Kittl (1903), but ""Bellerophonschichten"" is Late Permian, and fauna matches this age",,not reported,,,,,,,,,,,marine indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,general faunal/floral,,,,,,,,,,marine,Cidaroida,slow-moving,Cidaroida,low-level epifaunal,Cidaroida,limited,Echinoidea,"grazer, omnivore",Cidaroida,"dispersal=water,planktonic",Cidaroida,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Cidaroida,Bellerophon,,,,not reported,,,,,,,,,,Wuchiapingian,E. Kittl. 1903. Geologie der Umgebung von Sarajevo. Jahrbuch der kaiserlich-königlichen Geologischen Reichsanstalt 53:515-748
1485827,occ,,,206739,Archaeocidaris ladina,species,399590,,Archaeocidaris ladina,,species,399590,Lopingian,,259.9,252.17,Kittl,1903,71033,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Archaeocidaris,,,,,18.745556,43.705555,,"Han Orahovica, SSE of Prača",,Orahovice,BA,,,based on nearby landmark,seconds,outcrop,,gp_mid,35.41,4.22,307,BA,,Bellerophon,,,group of beds,,,,,,,,"Described as part of the Carboniferous beds by Kittl (1903), but ""Bellerophonschichten"" is Late Permian, and fauna matches this age",,not reported,,,,,,,,,,,marine indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,general faunal/floral,,,,,,,,,,marine,Echinodermata,actively mobile,Echinoidea,epifaunal,Echinoidea,limited,Echinoidea,"grazer, deposit feeder",Echinoidea,"dispersal=water,planktonic",Echinodermata,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Echinoidea,Bellerophon,,,,not reported,,,,,,,,,,Wuchiapingian,E. Kittl. 1903. Geologie der Umgebung von Sarajevo. Jahrbuch der kaiserlich-königlichen Geologischen Reichsanstalt 53:515-748
1485828,occ,,,206740,Archaeocidaris ? sp.,genus,32741,,Archaeocidaris,,genus,32741,Lopingian,,259.9,252.17,Kittl,1903,71033,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Archaeocidaris,,,,,18.745556,43.705555,,"Suha Česma, SSE of Prača",,,BA,,,based on nearby landmark,seconds,outcrop,Location based on Han Orahovica,gp_mid,35.41,4.22,307,BA,,Bellerophon,,,group of beds,,,,,,,,"Described as part of the Carboniferous beds by Kittl (1903), but ""Bellerophonschichten"" is Late Permian, and fauna matches this age",,not reported,,,,,,,,,,,marine indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,general faunal/floral,,,,,,,,,,marine,Echinodermata,actively mobile,Echinoidea,epifaunal,Echinoidea,limited,Echinoidea,"grazer, deposit feeder",Echinoidea,"dispersal=water,planktonic",Echinodermata,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Echinoidea,Bellerophon,,,,not reported,,,,,,,,,,Wuchiapingian,E. Kittl. 1903. Geologie der Umgebung von Sarajevo. Jahrbuch der kaiserlich-königlichen Geologischen Reichsanstalt 53:515-748
1485829,occ,,,206739,Eocidaris ? sp.,genus,204370,,Eocidaris,,genus,204370,Lopingian,,259.9,252.17,Kittl,1903,71033,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Eocidaris,,,,,18.745556,43.705555,,"Han Orahovica, SSE of Prača",,Orahovice,BA,,,based on nearby landmark,seconds,outcrop,,gp_mid,35.41,4.22,307,BA,,Bellerophon,,,group of beds,,,,,,,,"Described as part of the Carboniferous beds by Kittl (1903), but ""Bellerophonschichten"" is Late Permian, and fauna matches this age",,not reported,,,,,,,,,,,marine indet.,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,general faunal/floral,,,,,,,,,,marine,Echinodermata,actively mobile,Echinoidea,epifaunal,Echinoidea,limited,Echinoidea,"grazer, deposit feeder",Echinoidea,"dispersal=water,planktonic",Echinodermata,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Echinoidea,Bellerophon,,,,not reported,,,,,,,,,,Wuchiapingian,E. Kittl. 1903. Geologie der Umgebung von Sarajevo. Jahrbuch der kaiserlich-königlichen Geologischen Reichsanstalt 53:515-748
36561,occ,,,2711,Archaeocidaris norwoodi,species,32741,species not entered,Archaeocidaris,,genus,32741,Meramecian,,345,336,Taylor,1968,90,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Archaeocidaridae,Archaeocidaris,,,,,-85.341667,37.491669,,"Salem Ls., Oolitic beds, Taylor Co., KY",,Bed #12,US,Kentucky,Taylor,based on political unit,seconds,outcrop,"Along Kentucky Highway 210, north of Mill Creek bridge in a roadcut and quarry, eight miles north of Campbellsville, KY.; coordinates based on location relative to Campbellsville, KY.",gp_mid,-50.23,-31.76,101,US,,Salem Limestone,,,group of beds,,,,,,,,Upper Mississippian,,packstone,Carbonate,"current ripples,ooidal",lithified,,,,,,,,basinal (carbonate),cratonic basin,,,,,,,,,,body,,,,,,,,,,,,,taxonomic,"peel or thin section,field collection",,,,,,,,,marine,Echinodermata,actively mobile,Echinoidea,epifaunal,Echinoidea,limited,Echinoidea,"grazer, deposit feeder",Echinoidea,"dispersal=water,planktonic",Echinodermata,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Echinoidea,Salem Limestone,,,,packstone,"current ripples,ooidal",lithified,,,,,,,,Visean,R. S. Taylor. 1968. Paleontology and Lithology of the Salem Limestone (Mississippian) in South-Central Kentucky. The Compass of Sigma Gamma Epsilon 46(1):46-54
90439,occ,,,6750,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Brigantian,,336,326.4,Waters,1978,414,Echinodermata,Echinoidea,,,,,,1,specimens,-87.629166,34.587502,,"Mountain Star, Sample 6, Bangor Limestone, Colbert Co., Alabama",,,US,Alabama,Colbert,based on nearby landmark,seconds,small collection,"T5S, R12W; coordinates based on two landmarks, 1) Foxtrap Creek and 2) Foxtrap Church in southern Colbert Co. near the Franklin Co. border.",gp_mid,-45.14,-27.65,101,US,,Bangor Limestone,,,bed,,,sample 6,,,,,Chesterian: assigned to the Brigantian by JA on 15.9.06 based on Waters pers. commun.,brachipod packstone,packstone,Carbonate,shelly/skeletal,,,,,,,,,shallow subtidal indet.,,,,,,,,,,,body,,,,,,,,,,,,,,"bulk,chemical,mechanical,peel or thin section,sieve,field collection",,,,,,,,,marine,Echinodermata,actively mobile,Echinoidea,epifaunal,Echinoidea,limited,Echinoidea,"grazer, deposit feeder",Echinoidea,"dispersal=water,planktonic",Echinodermata,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Echinoidea,Bangor Limestone,,,brachipod packstone,packstone,shelly/skeletal,,,,,,,,,Visean,"J. A. Waters. 1978. The Paleontology and Paleoecology of the Lower Bangor Limestone (Chesterian, Mississippian)in northwestern Alabama. unpublished Ph.D. dissertation, Indiana University"
90952,occ,,,6780,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Brigantian,,336,326.4,Waters,1978,414,Echinodermata,Echinoidea,,,,,,8,specimens,-87.583336,34.522778,,"Pilgram's Place, sample 12, Bangor Limestone, Franklin Co., Alabama",,,US,Alabama,Franklin,based on nearby landmark,seconds,small collection,"T6S, R10W; coordinates estimated from the midpoint of T6S, R10W in Franklin Co., Alabama as no landmarks were available for the collection.",gp_mid,-45.17,-27.72,101,US,,Bangor Limestone,,,bed,,Pilgram's Place,sample 12,bottom to top,,,,Chesterian: assigned to the Brigantian by JA on 15.9.06 based on Waters pers. commun.,echinoderm packstone,packstone,Carbonate,shelly/skeletal,,,,,,,,,shallow subtidal indet.,,,,,,,,,,,body,,,,,,,,,,,,,,"bulk,chemical,mechanical,peel or thin section,sieve,field collection",,,,,,,,,marine,Echinodermata,actively mobile,Echinoidea,epifaunal,Echinoidea,limited,Echinoidea,"grazer, deposit feeder",Echinoidea,"dispersal=water,planktonic",Echinodermata,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Echinoidea,Bangor Limestone,,,echinoderm packstone,packstone,shelly/skeletal,,,,,,,,,Visean,"J. A. Waters. 1978. The Paleontology and Paleoecology of the Lower Bangor Limestone (Chesterian, Mississippian)in northwestern Alabama. unpublished Ph.D. dissertation, Indiana University"
446734,occ,,,43980,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Missourian,,305.9,303.4,Schneider,2003,11551,Echinodermata,Echinoidea,,,,,,48,grid-count,-98.583336,31.5,,"Schneider, Brownwood Spillway: B 22",,"Winchell Formation, LS 3",US,Texas,Brown,based on political unit,seconds,small collection,Lake Brownwood Spillway in north-central Texas.,gp_mid,-33.41,-6.69,101,US,,Winchell,Canyon,,group of beds,,Brownwood Spillway,LS3,,,,,,"LS 3: Red-brown, massive, pack- to grainstone. Abraded, occasionally micritized. Fossil grains with <20 micrite",packstone,Carbonate,red or brown,lithified,,Y,grainstone,red or brown,lithified,,Y,lagoonal/restricted shallow subtidal,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,paleoecologic,field collection,,,,,,,,,marine,Echinodermata,actively mobile,Echinoidea,epifaunal,Echinoidea,limited,Echinoidea,"grazer, deposit feeder",Echinoidea,"dispersal=water,planktonic",Echinodermata,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Echinoidea,Winchell,Canyon,,"LS 3: Red-brown, massive, pack- to grainstone. Abraded, occasionally micritized. Fossil grains with <20 micrite",packstone,red or brown,lithified,,Y,grainstone,red or brown,lithified,,Y,Kasimovian,"C. L. Schneider. 2003. Community paleoecology of the Pennsylvanian Winchell Formation, north-central Texas."
447034,occ,,,43994,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Missourian,,305.9,303.4,Schneider,2003,11551,Echinodermata,Echinoidea,,,,,,24,grid-count,-98.583336,31.5,,"Schneider, Brownwood Spillway: B 28 A",,"Winchell Formation, LS 5",US,Texas,Brown,based on political unit,seconds,small collection,Lake Brownwood Spillway in north-central Texas.,gp_mid,-33.41,-6.69,101,US,,Winchell,Canyon,,group of beds,,Brownwood Spillway,LS 5,,,,,,Dark brown-gray massive packstone to grainstone with few whole fossils,packstone,Carbonate,"brown,gray",lithified,,Y,grainstone,"brown,gray",lithified,,Y,lagoonal/restricted shallow subtidal,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,paleoecologic,field collection,,,,,,,,,marine,Echinodermata,actively mobile,Echinoidea,epifaunal,Echinoidea,limited,Echinoidea,"grazer, deposit feeder",Echinoidea,"dispersal=water,planktonic",Echinodermata,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Echinoidea,Winchell,Canyon,,Dark brown-gray massive packstone to grainstone with few whole fossils,packstone,"brown,gray",lithified,,Y,grainstone,"brown,gray",lithified,,Y,Kasimovian,"C. L. Schneider. 2003. Community paleoecology of the Pennsylvanian Winchell Formation, north-central Texas."
447044,occ,,,43995,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Missourian,,305.9,303.4,Schneider,2003,11551,Echinodermata,Echinoidea,,,,,,7,grid-count,-98.583336,31.5,,"Schneider, Brownwood Spillway: B 28 B",,"Winchell Formation, LS 5",US,Texas,Brown,based on political unit,seconds,small collection,Lake Brownwood Spillway in north-central Texas.,gp_mid,-33.41,-6.69,101,US,,Winchell,Canyon,,group of beds,,Brownwood Spillway,LS 5,,,,,,Dark brown-gray massive packstone to grainstone with few whole fossils,packstone,Carbonate,"brown,gray",lithified,,Y,grainstone,"brown,gray",lithified,,Y,lagoonal/restricted shallow subtidal,,,macrofossils,,,,,,,,body,,,,,,,,,,,,,paleoecologic,field collection,,,,,,,,,marine,Echinodermata,actively mobile,Echinoidea,epifaunal,Echinoidea,limited,Echinoidea,"grazer, deposit feeder",Echinoidea,"dispersal=water,planktonic",Echinodermata,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Echinoidea,Winchell,Canyon,,Dark brown-gray massive packstone to grainstone with few whole fossils,packstone,"brown,gray",lithified,,Y,grainstone,"brown,gray",lithified,,Y,Kasimovian,"C. L. Schneider. 2003. Community paleoecology of the Pennsylvanian Winchell Formation, north-central Texas."
449317,occ,31838,,43550,Eotiaris guadalupensis,species,330428,,Eotiaris guadalupensis,,species,330428,Wordian,,268.8,265.1,Thompson et al.,2015,56700,Echinodermata,Echinoidea,Cidaroida,Miocidaridae,Eotiaris,,,,,-103.167999,30.403,Spines and plates,"USNM706b, Hess Canyon, Glass Mtns.",,,US,Texas,Brewster,unpublished field data,3,outcrop,"0.2 miles SW of junction of Hess Canyon with its S branch, 1.9 miles N65W of Old Word Ranch site, and 4.78 miles N34.5E of Hess Ranch house, Hess Canyon quadrangle. Lat/long based on type information in NMNH collections.",gp_mid,-30.72,6.25,101,US,,Word,,,group of beds,,,,,,,,"Lens, approximately 2 feet thick, between Willis Ranch and Appel Ranch Members.","Pink, recrystallized packstone and dark gray wackestone.",packstone,Carbonate,"shelly/skeletal,red",,sandy,,wackestone,"shelly/skeletal,gray",,,,offshore shelf,,Middle to outer shelf.,macrofossils,,,,,,,,"body,replaced with silica",,,,,,,,,,,,,taxonomic,"bulk,chemical,field collection",USNM,,,,,,,"A variety of papers list the brachiopods, nearly all gastropods, most bivalves (except primarily Paleotaxodonts), trilobites, chitons, siliceous sponges, rugose corals (only from Gaptank and Asselian/Sakmarian formations).",marine,Cidaroida,slow-moving,Cidaroida,low-level epifaunal,Cidaroida,limited,Echinoidea,"grazer, omnivore",Cidaroida,"dispersal=water,planktonic",Cidaroida,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Cidaroida,Word,,,"Pink, recrystallized packstone and dark gray wackestone.",packstone,"shelly/skeletal,red",,sandy,,wackestone,"shelly/skeletal,gray",,,,Wordian,"J. R. Thompson, E. Petsios, and E. H. Davidson, E. M. Erkenbrack, F. Gao, D. J. Bottjer. 2015. Reorganization of sea urchin gene regulatory networks at least 268 million years ago as revealed by oldest fossil cidaroid echinoid. Scientific Reports 5(15541):1-9"
493707,occ,,,49838,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Moscovian,,315.2,307,Toomey,1980,13393,Echinodermata,Echinoidea,,,,,,,,-105.283333,35.666668,,"Crinoidal grainstones , Phylloid algal bank complex, New Mexico",,,US,New Mexico,San Miguel,estimated from map,minutes,outcrop,"Outcrop is located close to the southeastern end of the Sangre de Cristo Mountains, in the rolling hills of the Gallinas Creek area of San Miguel County, northeastern New Mexico. Spec., the outcrop is situated in an abandoned quarry o,5 km southwest of the village of Montezuma, located 6 km northwest of the City of Las Vegas.",gp_mid,-38.97,-3.8,101,US,,La Pasada,,,group of beds,,,,,,,,Des Moines,,packstone,Carbonate,shelly/skeletal,lithified,,,grainstone,shelly/skeletal,lithified,,,"reef, buildup or bioherm",,,"macrofossils,microfossils",,,,,,,,"body,cast",,,,,,,,,,,,,paleoecologic,field collection,,,,,,,,,marine,Echinodermata,actively mobile,Echinoidea,epifaunal,Echinoidea,limited,Echinoidea,"grazer, deposit feeder",Echinoidea,"dispersal=water,planktonic",Echinodermata,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Echinoidea,La Pasada,,,,packstone,shelly/skeletal,lithified,,,grainstone,shelly/skeletal,lithified,,,Moscovian,D. F. Toomey. 1980. History of a Late Carboniferous phylloid algal bank complex in northeastern New Mexico. Lethaia 13:249-267
637044,occ,,,68583,Echinoida indet.,order,33044,,Echinoida,,order,33044,Asselian,Kungurian,298.9,272.3,Smith and Xu,1988,17531,Echinodermata,Echinoidea,Echinoida,,,,,,,92.666664,34.383331,Echinoids,"Locality B66, 25 km south of Erdaogou Station, Qiangtang Terrane",,,CN,Qinghai,,estimated from map,minutes,outcrop,"Outcrop to the southeast of a small lake, approx. 6 km southeast of the abondened '85th Service Sation', 25 km south of Erdaogou station, Quiangtang Terrane (Erdaogou sheet, grid ref. 64.795E 38.0750N).",gp_mid,78.74,-36.54,612,CN,,,Wuli,,group of beds,,,,,,,,Wuli Group; Lower Permian,,packstone,Carbonate,,lithified,sandy,,,,,,,basinal (carbonate),,shale/siltstone sequence with thin fossiliferous sandy packstone limestones interpreted as offshore (basinal) marine shelf facies,macrofossils,,,,,,,,,,,,,,,,,,,,,biostratigraphic,field collection,,,,,,,Paleontological collections made on the 1985 Geotraverse.,,marine,Echinodermata,slow-moving,Echinoida,low-level epifaunal,Echinoida,limited,Echinoidea,grazer,Echinoida,"dispersal=water,planktonic",Echinodermata,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Echinoidea,,Wuli,,,packstone,,lithified,sandy,,,,,,,-,"A. B. Smith and J. Xu. 1988. Palaeontology of the 1985 Geotraverse, Lhasa to Golmud. Philosophical Transactions of the Royal Society of London A 327:53-105"
705313,occ,,,75646,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Asselian,Sakmarian,298.9,290.1,Toomey,1976,25559,Echinodermata,Echinoidea,,,,,,,,-106.533333,31.966667,,"Vinton Canyon, Franklin Mountains, phylloid-algal horizon",,Reef 329,US,Texas,El Paso,based on nearby landmark,minutes,small collection,"E of Vinton, NW El Paso County",gp_mid,-36.77,0.61,101,US,,Hueco,,,bed,,,,,,,,probably Asselian,phylloid-algal packstone,packstone,Carbonate,,lithified,,Y,,,,,,"reef, buildup or bioherm",,,"macrofossils,mesofossils,microfossils",,,,,,,,,,,,,,,,,,,,,paleoecologic,"peel or thin section,field collection",,,,,,,,,marine,Echinodermata,actively mobile,Echinoidea,epifaunal,Echinoidea,limited,Echinoidea,"grazer, deposit feeder",Echinoidea,"dispersal=water,planktonic",Echinodermata,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Echinoidea,Hueco,,,phylloid-algal packstone,packstone,,lithified,,Y,,,,,,Sakmarian,"D. F. Toomey. 1976. Paleosynecology of a Permian plant dominated marine community. Neues Jahrbuch fuer Geologie und Palaeontologie, Abhandlungen 152(1):1-18"
993364,occ,,,119886,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Wuchiapingian,,259.9,254.17,Binney,1841,38412,Echinodermata,Echinoidea,,,,,,,,-2.2348,53.491402,"""Casts of a circular body, resembling an Echinus""","Newtown, River Irk, Bed 8",,,UK,England,Greater Manchester,based on nearby landmark,4,outcrop,"""Proceeding from the Exchange, along the Old Rochdale Road to Newtown. The marls have been chiefly examined on the Newtown side of the river, at the culvert, a little south of the Bull's Head Inn."" Coordinates based on point on 1848 ordnance survey map where river appears to move to straight-walled channel.",gp_mid,20.7,25.84,315,UK,,,,,bed,,,,,,,,"Equivalent of ""Magnesian Limestone""","Dark red laminated marls, occasionally marked by bands and patches of a dirty white.  The upper portion of it, to the depth of a foot, is nearly composed of the casts of shells.",packstone,Carbonate,"planar lamination,red",lithified,argillaceous,,,,,,,shallow subtidal indet.,,,macrofossils,,,,,,,,cast,,,,,,,,,,,,,taxonomic,field collection,,,,,"E.W. Binney, John Leigh",,,"Lists several species ""in addition to the above-named shells"" so list includes all taxa from beds 4-7.",marine,Echinodermata,actively mobile,Echinoidea,epifaunal,Echinoidea,limited,Echinoidea,"grazer, deposit feeder",Echinoidea,"dispersal=water,planktonic",Echinodermata,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Echinoidea,,,,"Dark red laminated marls, occasionally marked by bands and patches of a dirty white.  The upper portion of it, to the depth of a foot, is nearly composed of the casts of shells.",packstone,"planar lamination,red",lithified,argillaceous,,,,,,,Wuchiapingian,E. W. Binney. 1841. Sketch of the geology of Manchester and its vicinity. Transactions of the Manchester Geological Society 1:35-62
896185,occ,,,82739,Albertechinus devonicus,species,163255,,Albertechinus devonicus,,species,163255,Late Givetian,,388.1,383.7,Boczarowski,2001,31972,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Lepidocentridae,Albertechinus,,,,,20.366667,50.833332,,"Sowie Gorki Quarry, unit C",,Reef 3840,PL,,,based on nearby landmark,minutes,outcrop,"Sowie Gorki (Sowie Grzbiet): extensive inactive quarry on hills immediately along the SE part of Miedzianka village, Kielce area, Holy Cross Mountains",gp_mid,12.94,-18.77,305,PL,,Kowala,,,group of beds,,Sowie Gorki,C,bottom to top,,,,"Coral-Crinoid Level (with reduced Jazwica Member), Late Givetian, central Dyminy Reef area",coral-stromatoporoid rudstones and floatstones with crinoid-bearing intercalations,rudstone,Carbonate,,lithified,,,floatstone,,lithified,,,"reef, buildup or bioherm",,,macrofossils,,,,,,,,body,good,,,,,,,,,,,,taxonomic,"peel or thin section,field collection",,,,,,,,,marine,Echinodermata,slow-moving,Perischoechinoidea,low-level epifaunal,Perischoechinoidea,limited,Echinoidea,grazer,Perischoechinoidea,"dispersal=water,planktonic",Echinodermata,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Echinoidea,Kowala,,,coral-stromatoporoid rudstones and floatstones with crinoid-bearing intercalations,rudstone,,lithified,,,floatstone,,lithified,,,Givetian,A. Boczarowski. 2001. Isolated sclerites of Devonian nonpelmatozoan echinoderms. Palaeontologia Polonica 59:3-220
896186,occ,,,82739,Lepidechinoides sp.,genus,32755,,Lepidechinoides,,genus,32755,Late Givetian,,388.1,383.7,Boczarowski,2001,31972,Echinodermata,Echinoidea,NO_ORDER_SPECIFIED,Lepidocentridae,Lepidechinoides,,,,,20.366667,50.833332,,"Sowie Gorki Quarry, unit C",,Reef 3840,PL,,,based on nearby landmark,minutes,outcrop,"Sowie Gorki (Sowie Grzbiet): extensive inactive quarry on hills immediately along the SE part of Miedzianka village, Kielce area, Holy Cross Mountains",gp_mid,12.94,-18.77,305,PL,,Kowala,,,group of beds,,Sowie Gorki,C,bottom to top,,,,"Coral-Crinoid Level (with reduced Jazwica Member), Late Givetian, central Dyminy Reef area",coral-stromatoporoid rudstones and floatstones with crinoid-bearing intercalations,rudstone,Carbonate,,lithified,,,floatstone,,lithified,,,"reef, buildup or bioherm",,,macrofossils,,,,,,,,body,good,,,,,,,,,,,,taxonomic,"peel or thin section,field collection",,,,,,,,,marine,Echinodermata,slow-moving,Perischoechinoidea,low-level epifaunal,Perischoechinoidea,limited,Echinoidea,grazer,Perischoechinoidea,"dispersal=water,planktonic",Echinodermata,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Echinoidea,Kowala,,,coral-stromatoporoid rudstones and floatstones with crinoid-bearing intercalations,rudstone,,lithified,,,floatstone,,lithified,,,Givetian,A. Boczarowski. 2001. Isolated sclerites of Devonian nonpelmatozoan echinoderms. Palaeontologia Polonica 59:3-220
8557,occ,,,558,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Chadian,Arundian,345.3,342.8,Ausich et al.,1979,20120,Echinodermata,Echinoidea,,,,,,,,-86.333336,39.25,echinoid,"Carbonate bank community, Edwardsville Fm.",,,US,Indiana,,based on political unit,minutes,basin,"""Monroe, Morgan, Brown Counties, Indiana; coordinates assigned as a rough average of the coordinates for the respective counties making up the collection.""",gp_mid,-50.03,-30.79,101,US,,Edwardsville,,,,,,,,,,,"""Mid. Miss. (upper Osage)""\r\nJA: the late Osagean is Chadian and Arundian",,sandstone,Siliciclastic,,,,,,,,,,delta plain,,"""Coarse to fine, poorly sorted crinoidal sands. Delta platform, carbonate bank, bioherms.  BA3""",macrofossils,,,,,,,,body,,,,,,,,,,,,,paleoecologic,,,,,,,,,"Ausich et al. 1979.  W.I. Ausich, 1983.  Component concept for the study of paleocommunities with an example from the early Carb. f southern Indiana (USA) PaleoPaleoPaleo 44:251-282""",marine,Echinodermata,actively mobile,Echinoidea,epifaunal,Echinoidea,limited,Echinoidea,"grazer, deposit feeder",Echinoidea,"dispersal=water,planktonic",Echinodermata,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Echinoidea,Edwardsville,,,,sandstone,,,,,,,,,,Visean,"W. I. Ausich, T. W. Kammer, and N. G. Lane. 1979. Fossil communities of the Borden (Mississippi) delta in Indiana and northern Kentucky. Journal of Paleontology 53:1182-1196"
8643,occ,,,567,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Osagean,,353.8,342.8,Kammer et al.,1984,61509,Echinodermata,Echinoidea,,,,,,,,-85.833336,38.5,echinocystitoidid echinoid,"Delta slope community, Carwood Fm.",,,US,Indiana,,based on political unit,minutes,basin,"""Washington and Clark Counties, Indiana; coordinates assigned as a rough average of the coordinates for the respective counties making up the collection.""",gp_mid,-51.87,-32.54,101,US,,Carwood,,,,,,,,,,,"""Mid. Miss. (Osage)""",,sandstone,Siliciclastic,,,,,"""shale""",,,,,delta front,,"""Siltstone-sandstone, possible turbidites.  delta slope, unstable bottom. BA4""",macrofossils,,,,,,,,body,,,,,,,,,,,,,paleoecologic,,,,,,,,,"""Ausich et al. 1979.  Composite of six sections""",marine,Echinodermata,actively mobile,Echinoidea,epifaunal,Echinoidea,limited,Echinoidea,"grazer, deposit feeder",Echinoidea,"dispersal=water,planktonic",Echinodermata,"accretion,addition of parts",Echinodermata,,high Mg calcite,,,,Echinoidea,Carwood,,,,sandstone,,,,,"""shale""",,,,,Tournaisian,"T. W. Kammer, C. E. Brett, and D. R. Boardman, R. H. Mapes. 1984. Ecologic stability of the dysaerobic biofacies during the Late Paleozoic. 19(2):109-121"
