1552730,occ,,,217915,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Virgilian,,303.4,298.9,Boston,1988,75524,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,"TXV-63 (FS), near Jacksboro TX",,AMNH locality 5517\r\nMapes Loc.: BBTXV-103 - Finis Sh,-98.157776,33.170277,gplates,101,mid,-30.85,-3.33,scotese,101,mid,-32.23,-5.54,seton,not computable using this model,,,,US,,Graham,Cisco,Finis Shale,"13.7-14.5 Sandy shales, weathers a yellow-brown.\r\n13.0-13.7 Light gray sandy shale with small limonitic concretions, weathers to a light brown.\r\n11.5-13.0 Gray shale with abundant limonitic concretions; weathers tan-brown.\r\n11.0-11.5 Dark gray shale with large phosphatic and calcareous concretions at base, sparingly fossiliferous, weathers gray.\r\n10.0-11.0 fill material for upper pond dam is fossiliferous with mature mollusks and dysaerobic biofacies fossils present.\r\n4.0-10.0 Covered with vegetation between upper and lower pond dam.\r\n2.25-4.0 Exposed in lower pond dam fill, no fossils were recovered on the dam.\r\n0.0-2.25 Stream cut to the east side of lower pond dam, shale is blue-gray on weathered surface and shaley, non-fossiliferous on surface, nonconcretionary.","""shale""",,,,Y,,,,,,"13.7-14.5 Sandy shales, weathers a yellow-brown.\r\n13.0-13.7 Light gray sandy shale with small limonitic concretions, weathers to a light brown.\r\n11.5-13.0 Gray shale with abundant limonitic concretions; weathers tan-brown.\r\n11.0-11.5 Dark gray shale with large phosphatic and calcareous concretions at base, sparingly fossiliferous, weathers gray.\r\n10.0-11.0 fill material for upper pond dam is fossiliferous with mature mollusks and dysaerobic biofacies fossils present.\r\n4.0-10.0 Covered with vegetation between upper and lower pond dam.\r\n2.25-4.0 Exposed in lower pond dam fill, no fossils were recovered on the dam.\r\n0.0-2.25 Stream cut to the east side of lower pond dam, shale is blue-gray on weathered surface and shaley, non-fossiliferous on surface, nonconcretionary.","""shale""",,,,Y,,,,,,marine indet.,,,Gzhelian,"W. Boston. 1988. The surficial geology, paleontology, and paleoecology of the Finis Shale (Pennsylvanian, Lower Virgilian) in Jack County, Texas.",24/03/2021 05:52,24/03/2021 05:52
1552808,occ,,,217929,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Virgilian,,303.4,298.9,Boston,1988,75524,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,"TXV-68 (FS), near Jacksboro TX",,AMNH locality 5522,-98.123055,33.177502,gplates,101,mid,-30.82,-3.34,scotese,101,mid,-32.2,-5.55,seton,not computable using this model,,,,US,,Graham,Cisco,Finis Shale,"1.0-1.85 Covered shales, weather yellow and sandy\r\n0.5-1.0 Shales, weathering clayey and yellow-brown, calcitic concretions; brown on fresh surface.\r\n0.0-0.5 Brown-tan weathering shale with  and limonitic and calcitic concretions, gray on fresh surfaces.","""shale""",,,,Y,,,,,,"1.0-1.85 Covered shales, weather yellow and sandy\r\n0.5-1.0 Shales, weathering clayey and yellow-brown, calcitic concretions; brown on fresh surface.\r\n0.0-0.5 Brown-tan weathering shale with  and limonitic and calcitic concretions, gray on fresh surfaces.","""shale""",,,,Y,,,,,,marine indet.,,,Gzhelian,"W. Boston. 1988. The surficial geology, paleontology, and paleoecology of the Finis Shale (Pennsylvanian, Lower Virgilian) in Jack County, Texas.",24/03/2021 06:33,24/03/2021 06:33
1552867,occ,,,217932,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Virgilian,,303.4,298.9,Boston,1988,75524,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,"TXV-69 (FS), near Jacksboro TX",,"AMNH locality 5523, BBTXV-121\r\nMapes loc.: BBTXV-121",-98.138054,33.247223,gplates,101,mid,-30.79,-3.28,scotese,101,mid,-32.17,-5.49,seton,not computable using this model,,,,US,,Graham,Cisco,Finis Shale,"4.0-4.5 Dark gray shale, weathers brown and powdery\r\n3.0-4.0 Dark gray shale, weathers brown-tan and clayey, calcareous concretions.\r\n2.0-3.0 Dark gray shale weathers brown-tan and clayey, limonitic concretions, calcareous burrows\r\n1.0-2.0 Dark gray shales, weathers brown, clayey, limonitic and calcareous concretions.\r\n0.0-1.0 Dark gray shales weather brown and clayey, limonitic and phosphate nodules.","""shale""",,,,Y,,,,,,"4.0-4.5 Dark gray shale, weathers brown and powdery\r\n3.0-4.0 Dark gray shale, weathers brown-tan and clayey, calcareous concretions.\r\n2.0-3.0 Dark gray shale weathers brown-tan and clayey, limonitic concretions, calcareous burrows\r\n1.0-2.0 Dark gray shales, weathers brown, clayey, limonitic and calcareous concretions.\r\n0.0-1.0 Dark gray shales weather brown and clayey, limonitic and phosphate nodules.","""shale""",,,,Y,,,,,,marine indet.,,,Gzhelian,"W. Boston. 1988. The surficial geology, paleontology, and paleoecology of the Finis Shale (Pennsylvanian, Lower Virgilian) in Jack County, Texas.",24/03/2021 06:47,24/03/2021 06:47
1553106,occ,,,217952,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Virgilian,,303.4,298.9,Boston,1988,75524,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,"TXV-75 (FS), near Jacksboro TX",,AMNH locality 5529,-98.160553,33.145832,gplates,101,mid,-30.86,-3.35,scotese,101,mid,-32.25,-5.56,seton,not computable using this model,,,,US,,Graham,Cisco,Finis Shale,"20.7-21.7 Covered with limestone slump.\r\n20.3-20.7 Powdery weathering shale, calcareous concretions.\r\n18.7-20.3 Brown-tan weathering shale with limonitic concretions and calcareous nodules\r\n15.5-18.7 Shale, limonitic concretions, fossils, calcitic concretions\r\n12.00-15.5 Covered.","""shale""",,,,Y,,,,,,"20.7-21.7 Covered with limestone slump.\r\n20.3-20.7 Powdery weathering shale, calcareous concretions.\r\n18.7-20.3 Brown-tan weathering shale with limonitic concretions and calcareous nodules\r\n15.5-18.7 Shale, limonitic concretions, fossils, calcitic concretions\r\n12.00-15.5 Covered.","""shale""",,,,Y,,,,,,marine indet.,,,Gzhelian,"W. Boston. 1988. The surficial geology, paleontology, and paleoecology of the Finis Shale (Pennsylvanian, Lower Virgilian) in Jack County, Texas.",25/03/2021 03:35,25/03/2021 03:35
1553228,occ,,,217977,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Virgilian,,303.4,298.9,Boston,1988,75524,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,"TXV-81 (FS), S of Bryson TX",,AMNH locality 5335,-98.397224,33.097221,gplates,101,mid,-31.06,-3.29,scotese,101,mid,-32.44,-5.49,seton,not computable using this model,,,,US,,Graham,Cisco,Finis Shale,"2.0-7.4 Slightly fossiliferous shale, light gray and clayey weathered, gray of fresh surface\r\n0.0-2.0 Gray fossiliferous shale, weathers clayey with limonitic concretions","""shale""",,,,Y,,,,,,"2.0-7.4 Slightly fossiliferous shale, light gray and clayey weathered, gray of fresh surface\r\n0.0-2.0 Gray fossiliferous shale, weathers clayey with limonitic concretions","""shale""",,,,Y,,,,,,marine indet.,,,Gzhelian,"W. Boston. 1988. The surficial geology, paleontology, and paleoecology of the Finis Shale (Pennsylvanian, Lower Virgilian) in Jack County, Texas.",25/03/2021 06:11,25/03/2021 06:11
1553341,occ,,,218000,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Virgilian,,303.4,298.9,Boston,1988,75524,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,"TXV-89 (FS), near Jacksboro TX",,AMNH locality 5543: Type Section Finis Shale (informal),-98.514725,33.115555,gplates,101,mid,-31.13,-3.22,scotese,101,mid,-32.51,-5.42,seton,not computable using this model,,,,US,,Graham,Cisco,Finis Shale,"0.0-3.5 Shale, weathers gray and chippy, Collected for for Rowlett et al. (1982)\r\n0.0 Road bed.","""shale""",,,,Y,,,,,,"0.0-3.5 Shale, weathers gray and chippy, Collected for for Rowlett et al. (1982)\r\n0.0 Road bed.","""shale""",,,,Y,,,,,,marine indet.,,,Gzhelian,"W. Boston. 1988. The surficial geology, paleontology, and paleoecology of the Finis Shale (Pennsylvanian, Lower Virgilian) in Jack County, Texas.",25/03/2021 07:17,25/03/2021 07:17
1553577,occ,,,218010,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Virgilian,,303.4,298.9,Boston,1988,75524,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,"TXV-93 (FS), near Jacksboro TX",,AMNH locality 5547 \r\nMapes Loc.: BBTXV-122,-98.30278,33.123611,gplates,101,mid,-30.98,-3.31,scotese,101,mid,-32.36,-5.51,seton,not computable using this model,,,,US,,Graham,Cisco,Finis Shale,"26.0-28.0 Gray shale, weathers tan with limonitic concretions abundantly fossiliferous\r\n23.5-26.0 gray shale weathers clayey and gray, slightly fossiliferous on surface\r\n21.0-23.5 Black Shale, weathers very dark gray, with phosphatic concretions and gypsumized fossils\r\n21.0 Base of well pad.\r\n11.0-21.0 Covered by well pad fill material.\r\n9.0-11.0 Covered","""shale""",,,,Y,,,,,,"26.0-28.0 Gray shale, weathers tan with limonitic concretions abundantly fossiliferous\r\n23.5-26.0 gray shale weathers clayey and gray, slightly fossiliferous on surface\r\n21.0-23.5 Black Shale, weathers very dark gray, with phosphatic concretions and gypsumized fossils\r\n21.0 Base of well pad.\r\n11.0-21.0 Covered by well pad fill material.\r\n9.0-11.0 Covered","""shale""",,,,Y,,,,,,marine indet.,,,Gzhelian,"W. Boston. 1988. The surficial geology, paleontology, and paleoecology of the Finis Shale (Pennsylvanian, Lower Virgilian) in Jack County, Texas.",29/03/2021 04:48,29/03/2021 04:48
1553661,occ,,,218021,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Virgilian,,303.4,298.9,Boston,1988,75524,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,"TXV-97 (FS), near Jacksboro TX",,AMNH locality 5551\r\nMapes Loc.: BBTXV-149,-98.138611,33.172779,gplates,101,mid,-30.83,-3.34,scotese,101,mid,-32.22,-5.55,seton,not computable using this model,,,,US,,Graham,Cisco,Finis Shale,0.0-1.5 Powdery weathering yellow-brown shale,"""shale""",,,,Y,,,,,,0.0-1.5 Powdery weathering yellow-brown shale,"""shale""",,,,Y,,,,,,marine indet.,,,Gzhelian,"W. Boston. 1988. The surficial geology, paleontology, and paleoecology of the Finis Shale (Pennsylvanian, Lower Virgilian) in Jack County, Texas.",29/03/2021 06:33,29/03/2021 06:33
1553839,occ,,,218002,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Virgilian,,303.4,298.9,Boston,1988,75524,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,"TXV-90 (KC), near Jacksboro TX",,AMNH locality 5544,-98.173889,33.155277,gplates,101,mid,-30.87,-3.34,scotese,101,mid,-32.25,-5.55,seton,not computable using this model,,,,US,,Graham,Cisco,Kisinger Channel,"0.0-0.6 Shale, weathers brown","""shale""",,,,Y,,,,,,"0.0-0.6 Shale, weathers brown","""shale""",,,,Y,,,,,,marine indet.,,,Gzhelian,"W. Boston. 1988. The surficial geology, paleontology, and paleoecology of the Finis Shale (Pennsylvanian, Lower Virgilian) in Jack County, Texas.",30/03/2021 04:51,30/03/2021 04:51
1559076,occ,,,217917,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Missourian,,305.9,303.4,Boston,1988,75524,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,"TXV-64 (RL), near Jacksboro TX",,AMNH locality 5518,-98.084999,33.2425,gplates,101,mid,-32.1,-5.45,scotese,101,mid,-32.49,-5.97,seton,not computable using this model,,,,US,,Brad,Canyon,Ranger Limestone,"2.05-2.25 Irregular limestone from 5-20cm thick, slightly shaley.\r\n0.0-2.05 Gray on fresh surface tan weathering shale clayey, small limonitic concretions.","""shale""",,,,Y,"""limestone""",,,,Y,"2.05-2.25 Irregular limestone from 5-20cm thick, slightly shaley.\r\n0.0-2.05 Gray on fresh surface tan weathering shale clayey, small limonitic concretions.","""shale""",,,,Y,"""limestone""",,,,Y,carbonate indet.,,,Kasimovian,"W. Boston. 1988. The surficial geology, paleontology, and paleoecology of the Finis Shale (Pennsylvanian, Lower Virgilian) in Jack County, Texas.",28/04/2021 05:16,28/04/2021 05:16
1559109,occ,,,217916,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Missourian,,305.9,303.4,Boston,1988,75524,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,"TXV-64 (CCS), near Jacksboro TX",,AMNH locality 5518,-98.084999,33.2425,gplates,101,mid,-32.1,-5.45,scotese,101,mid,-32.49,-5.97,seton,not computable using this model,,,,US,,Caddo Creek,Canyon,Colony Creek,"12.0-12.75 Ironstained sandstone, rust-red to black, bouldery, trough cross-bedded, beds thicken upward to 0.5 meters, medium grained, sorted, brown on fresh surface.\r\n11.5-12.0 Lower sandstone weathers irregularly with some iron staining, tan-brown on fresh surface, medium grained, poorly sorted.\r\n6.0-11.5 Sandy shale with sandstone stringers that form in bioturbation traces, weathers sandy, non-fossiliferous.\r\n5.0-6.0 Gray shales with abundant limonitic concretions.\r\n3.65-5.0 Dark gray shales, sparingly fossiliferous\r\n3.25-3.65 Gray shale, weathers gray and clayey.\r\n2.25-3.25 Limy shale with stringers of limestone, light gray on weathered surface, dark gray on fresh surface. weathers gritty and clayey.","""shale""",,,,Y,sandstone,,,,,"12.0-12.75 Ironstained sandstone, rust-red to black, bouldery, trough cross-bedded, beds thicken upward to 0.5 meters, medium grained, sorted, brown on fresh surface.\r\n11.5-12.0 Lower sandstone weathers irregularly with some iron staining, tan-brown on fresh surface, medium grained, poorly sorted.\r\n6.0-11.5 Sandy shale with sandstone stringers that form in bioturbation traces, weathers sandy, non-fossiliferous.\r\n5.0-6.0 Gray shales with abundant limonitic concretions.\r\n3.65-5.0 Dark gray shales, sparingly fossiliferous\r\n3.25-3.65 Gray shale, weathers gray and clayey.\r\n2.25-3.25 Limy shale with stringers of limestone, light gray on weathered surface, dark gray on fresh surface. weathers gritty and clayey.","""shale""",,,,Y,sandstone,,,,,deltaic indet.,,,Kasimovian,"W. Boston. 1988. The surficial geology, paleontology, and paleoecology of the Finis Shale (Pennsylvanian, Lower Virgilian) in Jack County, Texas.",28/04/2021 05:24,28/04/2021 05:24
1567906,occ,,,217970,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Virgilian,,303.4,298.9,Boston,1988,75524,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,"TXV-80 (SSL), S of Bryson TX",,AMNH locality 5534,-98.397781,33.050835,gplates,101,mid,-31.08,-3.33,scotese,101,mid,-32.46,-5.53,seton,not computable using this model,,,,US,,Graham,Cisco,Salem School,"10.0-10.3 Limestone, sandy, earthy, weathers brown, sandy and irregular, gray on fresh surface, fossiliferous","""limestone""",,,,Y,,,,,,"10.0-10.3 Limestone, sandy, earthy, weathers brown, sandy and irregular, gray on fresh surface, fossiliferous","""limestone""",,,,Y,,,,,,carbonate indet.,,,Gzhelian,"W. Boston. 1988. The surficial geology, paleontology, and paleoecology of the Finis Shale (Pennsylvanian, Lower Virgilian) in Jack County, Texas.",04/08/2021 01:37,04/08/2021 01:37
1567935,occ,,,217999,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Virgilian,,303.4,298.9,Boston,1988,75524,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,"TXV-89 (JL), near Jacksboro TX",,AMNH locality 5543: Type Section Finis Shale (informal),-98.514725,33.115555,gplates,101,mid,-31.13,-3.22,scotese,101,mid,-32.51,-5.42,seton,not computable using this model,,,,US,,Graham,Cisco,Jacksboro Limestone,"3.7-4.1 Interbedded shales and limestones with two distinct beds of limestone,  weathers brown.\r\n3.6-3.7 Shale, gray, weathers brown and clayey\r\n3.5-3.6 Limestone, earthy, breaks shaley, brown on fresh surface, weathers tan brown","""shale""",,,,Y,"""limestone""",,,,Y,"3.7-4.1 Interbedded shales and limestones with two distinct beds of limestone,  weathers brown.\r\n3.6-3.7 Shale, gray, weathers brown and clayey\r\n3.5-3.6 Limestone, earthy, breaks shaley, brown on fresh surface, weathers tan brown","""shale""",,,,Y,"""limestone""",,,,Y,marine indet.,,,Gzhelian,"W. Boston. 1988. The surficial geology, paleontology, and paleoecology of the Finis Shale (Pennsylvanian, Lower Virgilian) in Jack County, Texas.",04/08/2021 01:57,04/08/2021 01:57
1567946,occ,,,218009,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Virgilian,,303.4,298.9,Boston,1988,75524,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,"TXV-93 (JL), near Jacksboro TX",,AMNH locality 5547 \r\nMapes Loc.: BBTXV-122,-98.30278,33.123611,gplates,101,mid,-30.98,-3.31,scotese,101,mid,-32.36,-5.51,seton,not computable using this model,,,,US,,Graham,Cisco,Jacksboro Limestone,"28.0-28.8 Very limy shale, pebbly weathering, gray on fresh surface, tan weathering, fossiliferous","""shale""",,,,Y,,,,,,"28.0-28.8 Very limy shale, pebbly weathering, gray on fresh surface, tan weathering, fossiliferous","""shale""",,,,Y,,,,,,marine indet.,,,Gzhelian,"W. Boston. 1988. The surficial geology, paleontology, and paleoecology of the Finis Shale (Pennsylvanian, Lower Virgilian) in Jack County, Texas.",04/08/2021 02:01,04/08/2021 02:01
1568028,occ,,,218052,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Missourian,,305.9,303.4,Boston,1988,75524,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,"TXV-112 (RL), near Jacksboro TX",,,-98.29528,33.067223,gplates,101,mid,-32.34,-5.51,scotese,101,mid,-32.73,-6.01,seton,not computable using this model,,,,US,,Brad,Canyon,Ranger Limestone,"0.0-0.2 Limestone, single bed, blue on fresh surface, weathers brown and blocky, fossiliferous","""limestone""",,,,Y,,,,,,"0.0-0.2 Limestone, single bed, blue on fresh surface, weathers brown and blocky, fossiliferous","""limestone""",,,,Y,,,,,,carbonate indet.,,,Kasimovian,"W. Boston. 1988. The surficial geology, paleontology, and paleoecology of the Finis Shale (Pennsylvanian, Lower Virgilian) in Jack County, Texas.",04/08/2021 02:40,04/08/2021 02:40
282867,occ,,,26910,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Ludfordian,,425.6,423,Boucot,1999,6948,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,"Eurypterid-Associated Biota of the Lower Leintwardine Fm., Leintwardine",,"Eurypterid-Associated Biota of the Mocktree Shale, Leintwardine",-2.85,52.383331,gplates,315,mid,-49.71,-9.7,scotese,315,mid,-15.16,-21.37,seton,not computable using this model,,,,UK,,Leintwardine,,,"""Greenish-gray, finely micaceous, fine-grained siltstone""",siltstone,"micaceous,gray,green",,,,,,,,,"""Greenish-gray, finely micaceous, fine-grained siltstone""",siltstone,"micaceous,gray,green",,,,,,,,,marine indet.,,"BA 3, based on the brachiopods",Ludfordian,"A. J. Boucot. 1999. Some Wenlockian-Geddinian, chiefly brachiopod dominated communities of North America.  In A. J. Boucot, J. D. Lawson (eds.), Paleocommunities--a case study from the Silurian and Lower Devonian",08/11/2002 07:42,08/11/2002 09:42
592091,occ,,,62674,Echinoidea indet.,class,32733,,Echinoidea,,class,168786,Meramecian,,345,336,Brew and Gordon,1971,18083,No,Echinodermata,Echinoidea,,,,,high Mg calcite,,,,"USGS 6567-PC, Diamond Peak Fm, Nevada",,,-115.830887,39.542431,gplates,101,mid,-58.18,-9.1,scotese,131,mid,-51.69,-1.67,seton,not computable using this model,,,,US,FED,Diamond Peak,,D,"""Limestone occurring in black shale in lower part of Diamond Peak Formation. Seemingly the one mentioned (Walcott, 1884) as 200 ft above the base."" ""Member D is a resistant cliff- and ledge-forming sequence of thick and very thick bedded limestones interstratified with sandstone and minor amounts of clay shale, conglomerate, and siltstone. The limestone is typically gray or blue gray, weathers brownish gray in some place, and is locally very hard and dense. A few of the limestone beds have sets of planar cross-strata, and others are noticeably pyritic. Almost all are fossiliferous, containing crinoid columnals, colonial and solitary corals, bryozoans, brachiopods, and, locally, formainifers. Many of the limestone strata have 'stringers' and thin beds of dark chert granules and pebbles; others contain abundant silt-size quartz and chert grains and grade into limy siltstone. The nonlimy siltstone present is olive gray, thin bedded and occurs also as the matrix of the limestone-phenoplast conglomerate of theis member. The clay shale interclated with the limestone is gray and fissile, weathers olive gray, and is locally either pyritic or limy. Small brachiopod casts occur in some of the beds. Light-gray, brown, and light-brown, fairly well sorted, fine-grained sandstone in beds 7.5-75 cm thick occurs between the limestone beds. Most of the sandstone is hard, dense and moderately well sorted. Some is pyritic and some is conglomeratic. The conglomerates in the sequence are gray or brownish white and weather to brownish gray and darker brown. Chert and quartzite form the rounded pebbles and cobbles, which are a maximum of 10 cm in diameter. The chert fragments tend to be more angular and are red, white, gray, and black. Some of the conglomerates grade to sandstone; others contain relatively little sandstone matrix and are cemented with calcite.""","""limestone""",,lithified,,Y,"""shale""",black,lithified,,,"""Limestone occurring in black shale in lower part of Diamond Peak Formation. Seemingly the one mentioned (Walcott, 1884) as 200 ft above the base."" ""Member D is a resistant cliff- and ledge-forming sequence of thick and very thick bedded limestones interstratified with sandstone and minor amounts of clay shale, conglomerate, and siltstone. The limestone is typically gray or blue gray, weathers brownish gray in some place, and is locally very hard and dense. A few of the limestone beds have sets of planar cross-strata, and others are noticeably pyritic. Almost all are fossiliferous, containing crinoid columnals, colonial and solitary corals, bryozoans, brachiopods, and, locally, formainifers. Many of the limestone strata have 'stringers' and thin beds of dark chert granules and pebbles; others contain abundant silt-size quartz and chert grains and grade into limy siltstone. The nonlimy siltstone present is olive gray, thin bedded and occurs also as the matrix of the limestone-phenoplast conglomerate of theis member. The clay shale interclated with the limestone is gray and fissile, weathers olive gray, and is locally either pyritic or limy. Small brachiopod casts occur in some of the beds. Light-gray, brown, and light-brown, fairly well sorted, fine-grained sandstone in beds 7.5-75 cm thick occurs between the limestone beds. Most of the sandstone is hard, dense and moderately well sorted. Some is pyritic and some is conglomeratic. The conglomerates in the sequence are gray or brownish white and weather to brownish gray and darker brown. Chert and quartzite form the rounded pebbles and cobbles, which are a maximum of 10 cm in diameter. The chert fragments tend to be more angular and are red, white, gray, and black. Some of the conglomerates grade to sandstone; others contain relatively little sandstone matrix and are cemented with calcite.""","""limestone""",,lithified,,Y,"""shale""",black,lithified,,,deep subtidal indet.,,,Visean,"D. A. Brew and M. Gordon. 1971. Mississippian stratigraphy of the Diamond Peak Area, Eureka County, Nevada. United States Geological Survey Professional Paper 661:1-84",25/07/2006 12:34,26/07/2006 11:06
